module_id,module_code,module_title,m2_top_staff_id,m3_top_staff_id,top_rank_changed,staff_id,full_name,m2_rank,m3_rank,rank_changed,semantic_score,m3_kg_score,graph_support_score,shared_topic_count,graph_explanation
module_79c9bd17b6e215d1,,Renewable Energy Technologies I - Solar Thermal and Electricity Systems,ali-badiei,ali-badiei,False,ali-badiei,Dr Ali Badiei,1,1,False,0.462421,0.459937,0.45,1,Shared topic evidence: energy; Same college match
module_79c9bd17b6e215d1,,Renewable Energy Technologies I - Solar Thermal and Electricity Systems,ali-badiei,ali-badiei,False,bertrand-delpech,Dr Bertrand Delpech,5,5,False,0.358103,0.296482,0.05,0,Same college match
module_79c9bd17b6e215d1,,Renewable Energy Technologies I - Solar Thermal and Electricity Systems,ali-badiei,ali-badiei,False,harjit-singh,Professor Harjit Singh,2,2,False,0.461622,0.459298,0.45,1,Shared topic evidence: energy; Same college match
module_79c9bd17b6e215d1,,Renewable Energy Technologies I - Solar Thermal and Electricity Systems,ali-badiei,ali-badiei,False,maria-kolokotroni,Professor Maria Kolokotroni,4,4,False,0.369796,0.385837,0.45,1,Shared topic evidence: energy; Same college match
module_79c9bd17b6e215d1,,Renewable Energy Technologies I - Solar Thermal and Electricity Systems,ali-badiei,ali-badiei,False,valentina-stojceska,Professor Valentina Stojceska,3,3,False,0.429374,0.433499,0.45,1,Shared topic evidence: energy; Same college match
module_79eb7f73679dd3fc,MB5527,MB5527 - Leading People and Managing Organisations,ozlem-ayazarda,ozlem-ayazarda,False,abraham-althonayan,Dr Abrahim Althonayan,2,2,False,0.338723,0.280978,0.05,0,Same college match
module_79eb7f73679dd3fc,MB5527,MB5527 - Leading People and Managing Organisations,ozlem-ayazarda,ozlem-ayazarda,False,ashley-braganza,Professor Ashley Braganza,3,3,False,0.333986,0.277189,0.05,0,Same college match
module_79eb7f73679dd3fc,MB5527,MB5527 - Leading People and Managing Organisations,ozlem-ayazarda,ozlem-ayazarda,False,emeka-oruh,Dr Emeka Smart Oruh,5,5,False,0.314371,0.261497,0.05,0,Same college match
module_79eb7f73679dd3fc,MB5527,MB5527 - Leading People and Managing Organisations,ozlem-ayazarda,ozlem-ayazarda,False,fiona-denney,Professor Fiona Denney,4,4,False,0.315796,0.262637,0.05,0,Same college match
module_79eb7f73679dd3fc,MB5527,MB5527 - Leading People and Managing Organisations,ozlem-ayazarda,ozlem-ayazarda,False,ozlem-ayazarda,Dr Ozlem Ayaz,1,1,False,0.363284,0.300627,0.05,0,Same college match
module_79eea942217d67b3,MB5528,MB5528 - International Business,cristina-stoian,cristina-stoian,False,asieh-hosseinitabaghdehi,Dr Asieh Hosseini Tabaghdehi,4,4,False,0.385274,0.318219,0.05,0,Same college match
module_79eea942217d67b3,MB5528,MB5528 - International Business,cristina-stoian,cristina-stoian,False,cristina-stoian,Dr Cristina Stoian,1,1,False,0.488153,0.480522,0.45,1,Shared topic evidence: international business; Same college match
module_79eea942217d67b3,MB5528,MB5528 - International Business,cristina-stoian,cristina-stoian,False,janja-tardios,Dr Janja Tardios,2,2,False,0.427326,0.429861,0.44,1,Shared topic evidence: international business; Same college match
module_79eea942217d67b3,MB5528,MB5528 - International Business,cristina-stoian,cristina-stoian,False,marios-samdanis,Dr Marios Samdanis,3,3,False,0.409861,0.337889,0.05,0,Same college match
module_79eea942217d67b3,MB5528,MB5528 - International Business,cristina-stoian,cristina-stoian,False,qi-ai,Dr Qi Ai,5,5,False,0.383842,0.317074,0.05,0,Same college match
module_7a34b4269273a1c7,ME2611,"ME2611 - Design Process for Machine Elements, Manufacturing Processes, Materials and CAD",nithinamirth-jayasree,nithinamirth-jayasree,False,ali-mousavi,Dr Alireza Mousavi,2,2,False,0.340706,0.282565,0.05,0,Same college match
module_7a34b4269273a1c7,ME2611,"ME2611 - Design Process for Machine Elements, Manufacturing Processes, Materials and CAD",nithinamirth-jayasree,nithinamirth-jayasree,False,hamid-bahai,Professor Hamid Bahai,5,5,False,0.285886,0.238709,0.05,0,Same college match
module_7a34b4269273a1c7,ME2611,"ME2611 - Design Process for Machine Elements, Manufacturing Processes, Materials and CAD",nithinamirth-jayasree,nithinamirth-jayasree,False,moschos-papananias,Dr Moschos Papananias,3,3,False,0.319817,0.265854,0.05,0,Same college match
module_7a34b4269273a1c7,ME2611,"ME2611 - Design Process for Machine Elements, Manufacturing Processes, Materials and CAD",nithinamirth-jayasree,nithinamirth-jayasree,False,nithinamirth-jayasree,Dr Nithin Amirth Jayasree,1,1,False,0.355518,0.294414,0.05,0,Same college match
module_7a34b4269273a1c7,ME2611,"ME2611 - Design Process for Machine Elements, Manufacturing Processes, Materials and CAD",nithinamirth-jayasree,nithinamirth-jayasree,False,rui-cardoso,Dr Rui Ramos Cardoso,4,4,False,0.286595,0.239276,0.05,0,Same college match
module_7a492596f2031b97,MA5620,MA5620 - Topics in Combinatorics,anne-sophie-kaloghiros,anne-sophie-kaloghiros,False,anne-sophie-kaloghiros,Dr Anne-Sophie Kaloghiros,1,1,False,0.324544,0.269635,0.05,0,Same college match
module_7a492596f2031b97,MA5620,MA5620 - Topics in Combinatorics,anne-sophie-kaloghiros,anne-sophie-kaloghiros,False,igor-smolyarenko,Dr Igor Smolyarenko,2,2,False,0.290056,0.242045,0.05,0,Same college match
module_7a492596f2031b97,MA5620,MA5620 - Topics in Combinatorics,anne-sophie-kaloghiros,anne-sophie-kaloghiros,False,ilia-krasikov,Dr Ilia Krasikov,3,3,False,0.289892,0.241914,0.05,0,Same college match
module_7a492596f2031b97,MA5620,MA5620 - Topics in Combinatorics,anne-sophie-kaloghiros,anne-sophie-kaloghiros,False,kasun-akurugodage,Dr Kasun Fernando Akurugodage,4,5,True,0.254433,0.213546,0.05,0,Same college match
module_7a492596f2031b97,MA5620,MA5620 - Topics in Combinatorics,anne-sophie-kaloghiros,anne-sophie-kaloghiros,False,rhiannon-hall,Dr Rhiannon Hall,5,4,True,0.206577,0.231262,0.33,1,Shared topic evidence: discrete mathematics; Same college match
module_7a4f29b5e1ead9d9,CY2608,CY2608 - Crime and Deviance in Society,anamika-twyman-ghoshal,anamika-twyman-ghoshal,False,anamika-twyman-ghoshal,Dr Anamika Twyman-Ghoshal,1,1,False,0.463297,0.380638,0.05,0,Same college match
module_7a4f29b5e1ead9d9,CY2608,CY2608 - Crime and Deviance in Society,anamika-twyman-ghoshal,anamika-twyman-ghoshal,False,anna-tuckett,Dr Anna Tuckett,5,5,False,0.347366,0.287893,0.05,0,Same college match
module_7a4f29b5e1ead9d9,CY2608,CY2608 - Crime and Deviance in Society,anamika-twyman-ghoshal,anamika-twyman-ghoshal,False,ebony-reid,Dr Ebony Reid,2,2,False,0.461173,0.378938,0.05,0,Same college match
module_7a4f29b5e1ead9d9,CY2608,CY2608 - Crime and Deviance in Society,anamika-twyman-ghoshal,anamika-twyman-ghoshal,False,matthew-cracknell,Dr Matthew Cracknell,3,3,False,0.373664,0.308931,0.05,0,Same college match
module_7a4f29b5e1ead9d9,CY2608,CY2608 - Crime and Deviance in Society,anamika-twyman-ghoshal,anamika-twyman-ghoshal,False,rachel-stuart,Dr Rachel Stuart,4,4,False,0.357217,0.295774,0.05,0,Same college match
module_7a60d16b979bb1df,FM3607,Major Project – Commercial Games,chris-cox,chris-cox,False,andra-ivanescu,Dr Andra Ivanescu,4,4,False,0.294907,0.245926,0.05,0,Same college match
module_7a60d16b979bb1df,FM3607,Major Project – Commercial Games,chris-cox,chris-cox,False,chris-cox,Mr Chris Cox,1,1,False,0.39382,0.325056,0.05,0,Same college match
module_7a60d16b979bb1df,FM3607,Major Project – Commercial Games,chris-cox,chris-cox,False,mariza-dima,Dr Mariza Dima,3,3,False,0.321967,0.267574,0.05,0,Same college match
module_7a60d16b979bb1df,FM3607,Major Project – Commercial Games,chris-cox,chris-cox,False,sean-holmes,Dr Sean Holmes,5,5,False,0.237054,0.199643,0.05,0,Same college match
module_7a60d16b979bb1df,FM3607,Major Project – Commercial Games,chris-cox,chris-cox,False,thaleia-deniozou,Dr Thaleia Deniozou,2,2,False,0.363248,0.300598,0.05,0,Same college match
module_7a6700393b793261,GD2604,UI/UX Design,mariza-dima,mariza-dima,False,andra-ivanescu,Dr Andra Ivanescu,4,4,False,0.219017,0.185214,0.05,0,Same college match
module_7a6700393b793261,GD2604,UI/UX Design,mariza-dima,mariza-dima,False,brent-ferguson,Dr Brent Ferguson,5,5,False,0.185584,0.158467,0.05,0,Same college match
module_7a6700393b793261,GD2604,UI/UX Design,mariza-dima,mariza-dima,False,chris-cox,Mr Chris Cox,2,2,False,0.357589,0.296071,0.05,0,Same college match
module_7a6700393b793261,GD2604,UI/UX Design,mariza-dima,mariza-dima,False,mariza-dima,Dr Mariza Dima,1,1,False,0.385776,0.318621,0.05,0,Same college match
module_7a6700393b793261,GD2604,UI/UX Design,mariza-dima,mariza-dima,False,thaleia-deniozou,Dr Thaleia Deniozou,3,3,False,0.352004,0.291603,0.05,0,Same college match
module_7a8b65ac85729b66,CE3616,CE3616 - Resilient Infrastructure and Transport,sotirios-argyroudis,sotirios-argyroudis,False,abiy-kebede,Dr Abiy S. Kebede,3,3,False,0.41608,0.342864,0.05,0,Same college match
module_7a8b65ac85729b66,CE3616,CE3616 - Resilient Infrastructure and Transport,sotirios-argyroudis,sotirios-argyroudis,False,eleni-iacovidou,Dr Eleni Iacovidou,5,5,False,0.335066,0.278053,0.05,0,Same college match
module_7a8b65ac85729b66,CE3616,CE3616 - Resilient Infrastructure and Transport,sotirios-argyroudis,sotirios-argyroudis,False,maria-kolokotroni,Professor Maria Kolokotroni,4,4,False,0.345906,0.286725,0.05,0,Same college match
module_7a8b65ac85729b66,CE3616,CE3616 - Resilient Infrastructure and Transport,sotirios-argyroudis,sotirios-argyroudis,False,muhammad-shafique,Dr Muhammad Shafique,2,2,False,0.425887,0.35071,0.05,0,Same college match
module_7a8b65ac85729b66,CE3616,CE3616 - Resilient Infrastructure and Transport,sotirios-argyroudis,sotirios-argyroudis,False,sotirios-argyroudis,Dr Sotirios Argyroudis,1,1,False,0.631556,0.515245,0.05,0,Same college match
module_7a8c853616365adb,TB,Computer Aided Engineering 2,rui-cardoso,rui-cardoso,False,ali-mousavi,Dr Alireza Mousavi,2,2,False,0.295722,0.246578,0.05,0,Same college match
module_7a8c853616365adb,TB,Computer Aided Engineering 2,rui-cardoso,rui-cardoso,False,giulio-alfano,Dr Giulio Alfano,3,3,False,0.294257,0.245406,0.05,0,Same college match
module_7a8c853616365adb,TB,Computer Aided Engineering 2,rui-cardoso,rui-cardoso,False,hamid-bahai,Professor Hamid Bahai,4,4,False,0.290718,0.242574,0.05,0,Same college match
module_7a8c853616365adb,TB,Computer Aided Engineering 2,rui-cardoso,rui-cardoso,False,moschos-papananias,Dr Moschos Papananias,5,5,False,0.282647,0.236118,0.05,0,Same college match
module_7a8c853616365adb,TB,Computer Aided Engineering 2,rui-cardoso,rui-cardoso,False,rui-cardoso,Dr Rui Ramos Cardoso,1,1,False,0.34755,0.28804,0.05,0,Same college match
module_7ae19f658636b57d,EN3621,EN3621 - English Special Project,jago-morrison,jago-morrison,False,dr-katerina-paramana,Dr Katerina Paramana,4,4,False,0.269701,0.225761,0.05,0,Same college match
module_7ae19f658636b57d,EN3621,EN3621 - English Special Project,jago-morrison,jago-morrison,False,jago-morrison,Professor Jago Morrison,1,1,False,0.290215,0.242172,0.05,0,Same college match
module_7ae19f658636b57d,EN3621,EN3621 - English Special Project,jago-morrison,jago-morrison,False,kate-houlden,Dr Kate Houlden,5,5,False,0.254682,0.213746,0.05,0,Same college match
module_7ae19f658636b57d,EN3621,EN3621 - English Special Project,jago-morrison,jago-morrison,False,mariza-dima,Dr Mariza Dima,3,3,False,0.271446,0.227157,0.05,0,Same college match
module_7ae19f658636b57d,EN3621,EN3621 - English Special Project,jago-morrison,jago-morrison,False,thaleia-deniozou,Dr Thaleia Deniozou,2,2,False,0.289229,0.241383,0.05,0,Same college match
module_7ae279ec3a50e6bc,,3D CGI and Acquisition for VFX,nadine-aburumman,nadine-aburumman,False,alina-miron,Dr Alina Miron,2,2,False,0.283838,0.23707,0.05,0,Same college match
module_7ae279ec3a50e6bc,,3D CGI and Acquisition for VFX,nadine-aburumman,nadine-aburumman,False,arthur-money,Dr Arthur Money,5,5,False,0.170171,0.146137,0.05,0,Same college match
module_7ae279ec3a50e6bc,,3D CGI and Acquisition for VFX,nadine-aburumman,nadine-aburumman,False,fotios-spyridonis,Dr Fotios Spyridonis,4,4,False,0.262154,0.219723,0.05,0,Same college match
module_7ae279ec3a50e6bc,,3D CGI and Acquisition for VFX,nadine-aburumman,nadine-aburumman,False,nadine-aburumman,Dr Nadine Aburumman,1,1,False,0.36814,0.304512,0.05,0,Same college match
module_7ae279ec3a50e6bc,,3D CGI and Acquisition for VFX,nadine-aburumman,nadine-aburumman,False,stanislao-lauria,Dr stasha Lauria,3,3,False,0.264252,0.221402,0.05,0,Same college match
module_7b0b3d5966e785e2,MU3630,MU3630 - Live Electronics,brent-ferguson,brent-ferguson,False,andra-ivanescu,Dr Andra Ivanescu,4,4,False,0.236352,0.199082,0.05,0,Same college match
module_7b0b3d5966e785e2,MU3630,MU3630 - Live Electronics,brent-ferguson,brent-ferguson,False,brent-ferguson,Dr Brent Ferguson,1,1,False,0.318756,0.265005,0.05,0,Same college match
module_7b0b3d5966e785e2,MU3630,MU3630 - Live Electronics,brent-ferguson,brent-ferguson,False,dr-katerina-paramana,Dr Katerina Paramana,5,5,False,0.198239,0.168591,0.05,0,Same college match
module_7b0b3d5966e785e2,MU3630,MU3630 - Live Electronics,brent-ferguson,brent-ferguson,False,emily-baines,Dr Emily Baines,3,3,False,0.264666,0.221733,0.05,0,Same college match
module_7b0b3d5966e785e2,MU3630,MU3630 - Live Electronics,brent-ferguson,brent-ferguson,False,mariza-dima,Dr Mariza Dima,2,2,False,0.267306,0.223845,0.05,0,Same college match
module_7b1190b312c0cec6,CY5601,CY5601 - Deconstructing Criminological Imaginations,anamika-twyman-ghoshal,anamika-twyman-ghoshal,False,anamika-twyman-ghoshal,Dr Anamika Twyman-Ghoshal,1,1,False,0.536773,0.439418,0.05,0,Same college match
module_7b1190b312c0cec6,CY5601,CY5601 - Deconstructing Criminological Imaginations,anamika-twyman-ghoshal,anamika-twyman-ghoshal,False,ebony-reid,Dr Ebony Reid,3,3,False,0.447941,0.368353,0.05,0,Same college match
module_7b1190b312c0cec6,CY5601,CY5601 - Deconstructing Criminological Imaginations,anamika-twyman-ghoshal,anamika-twyman-ghoshal,False,magali-peyrefitte,Dr Magali Peyrefitte,5,5,False,0.378927,0.313142,0.05,0,Same college match
module_7b1190b312c0cec6,CY5601,CY5601 - Deconstructing Criminological Imaginations,anamika-twyman-ghoshal,anamika-twyman-ghoshal,False,matthew-cracknell,Dr Matthew Cracknell,2,2,False,0.450804,0.370643,0.05,0,Same college match
module_7b1190b312c0cec6,CY5601,CY5601 - Deconstructing Criminological Imaginations,anamika-twyman-ghoshal,anamika-twyman-ghoshal,False,rohini-rai,Dr Rohini Rai,4,4,False,0.396458,0.327166,0.05,0,Same college match
module_7b209382121f578a,PH1605,PH1605 - Musculoskeletal: Lower Quadrant I,amanda-ager,amanda-ager,False,amanda-ager,Dr Amanda Ager,1,1,False,0.443456,0.394765,0.2,0,Same department match
module_7b209382121f578a,PH1605,PH1605 - Musculoskeletal: Lower Quadrant I,amanda-ager,amanda-ager,False,arturo-lawson,Mr Arturo Lawson,4,4,False,0.378689,0.342951,0.2,0,Same department match
module_7b209382121f578a,PH1605,PH1605 - Musculoskeletal: Lower Quadrant I,amanda-ager,amanda-ager,False,emma-farquharson,Miss Emma Farquharson,5,5,False,0.376805,0.341444,0.2,0,Same department match
module_7b209382121f578a,PH1605,PH1605 - Musculoskeletal: Lower Quadrant I,amanda-ager,amanda-ager,False,jonathan-warne,Mr Jonathan Warne,2,2,False,0.439349,0.391479,0.2,0,Same department match
module_7b209382121f578a,PH1605,PH1605 - Musculoskeletal: Lower Quadrant I,amanda-ager,amanda-ager,False,paapakwesi-ampiah,Dr Paapa Kwesi Ampiah,3,3,False,0.402844,0.362275,0.2,0,Same department match
module_7b2b017a887aae76,,Introduction to Motion Design,nadine-aburumman,nadine-aburumman,False,arthur-money,Dr Arthur Money,2,2,False,0.246943,0.207554,0.05,0,Same college match
module_7b2b017a887aae76,,Introduction to Motion Design,nadine-aburumman,nadine-aburumman,False,fotios-spyridonis,Dr Fotios Spyridonis,4,4,False,0.226025,0.19082,0.05,0,Same college match
module_7b2b017a887aae76,,Introduction to Motion Design,nadine-aburumman,nadine-aburumman,False,george-ghinea,Professor George Ghinea,5,5,False,0.181035,0.154828,0.05,0,Same college match
module_7b2b017a887aae76,,Introduction to Motion Design,nadine-aburumman,nadine-aburumman,False,nadine-aburumman,Dr Nadine Aburumman,1,1,False,0.315379,0.326303,0.37,1,Shared topic evidence: graphics; Same college match
module_7b2b017a887aae76,,Introduction to Motion Design,nadine-aburumman,nadine-aburumman,False,stanislao-lauria,Dr stasha Lauria,3,3,False,0.241535,0.203228,0.05,0,Same college match
module_7b409d0347a702b8,,Professional Practices and Business for Engineers,nayna-patel,nayna-patel,False,alan-serrano,Dr Alan Serrano-Rico,2,2,False,0.262628,0.220102,0.05,0,Same college match
module_7b409d0347a702b8,,Professional Practices and Business for Engineers,nayna-patel,nayna-patel,False,arthur-money,Dr Arthur Money,5,5,False,0.240876,0.202701,0.05,0,Same college match
module_7b409d0347a702b8,,Professional Practices and Business for Engineers,nayna-patel,nayna-patel,False,monica-pereira1,Dr Monica Pereira,4,4,False,0.253651,0.212921,0.05,0,Same college match
module_7b409d0347a702b8,,Professional Practices and Business for Engineers,nayna-patel,nayna-patel,False,nayna-patel,Dr Nayna Patel,1,1,False,0.309389,0.257511,0.05,0,Same college match
module_7b409d0347a702b8,,Professional Practices and Business for Engineers,nayna-patel,nayna-patel,False,rumyana-neykova,Dr Rumyana Neykova,3,3,False,0.256152,0.214922,0.05,0,Same college match
module_7b573b771b502068,PP5626,PP5626 - Politics of Climate Change,sugata-ghosh,hemamali-tennakoonmudiyanselage,True,angeliki-theofilopoulou,Dr Angeliki Theophilopoulou,3,3,False,0.307504,0.322003,0.38,1,Shared topic evidence: climate change; Same college match
module_7b573b771b502068,PP5626,PP5626 - Politics of Climate Change,sugata-ghosh,hemamali-tennakoonmudiyanselage,True,guglielmo-maria-caporale,Professor Guglielmo Maria Caporale,5,4,True,0.275518,0.284414,0.32,1,Shared topic evidence: climate change; Same college match
module_7b573b771b502068,PP5626,PP5626 - Politics of Climate Change,sugata-ghosh,hemamali-tennakoonmudiyanselage,True,hemamali-tennakoonmudiyanselage,Dr Hemamali Tennakoon Mudiyanselage,2,1,True,0.373139,0.366511,0.34,1,Shared topic evidence: climate change; Same college match
module_7b573b771b502068,PP5626,PP5626 - Politics of Climate Change,sugata-ghosh,hemamali-tennakoonmudiyanselage,True,stavros-poupakis,Dr Stavros Poupakis,4,5,True,0.276485,0.231188,0.05,0,Same college match
module_7b573b771b502068,PP5626,PP5626 - Politics of Climate Change,sugata-ghosh,hemamali-tennakoonmudiyanselage,True,sugata-ghosh,Professor Sugata Ghosh,1,2,True,0.396852,0.327482,0.05,0,Same college match
module_7ba0842f77db6adb,CE5640,CE5640 - Flood and Water Infrastructure Engineering,abiy-kebede,abiy-kebede,False,abiy-kebede,Dr Abiy S. Kebede,1,1,False,0.434771,0.357817,0.05,0,Same college match
module_7ba0842f77db6adb,CE5640,CE5640 - Flood and Water Infrastructure Engineering,abiy-kebede,abiy-kebede,False,muhammad-shahid,Dr Muhammad Shahid,3,4,True,0.353889,0.293111,0.05,0,Same college match
module_7ba0842f77db6adb,CE5640,CE5640 - Flood and Water Infrastructure Engineering,abiy-kebede,abiy-kebede,False,ruoyu-jin,Dr Ruoyu Jin,5,3,True,0.329939,0.327951,0.32,1,Shared topic evidence: civil engineering; Same college match
module_7ba0842f77db6adb,CE5640,CE5640 - Flood and Water Infrastructure Engineering,abiy-kebede,abiy-kebede,False,sotirios-argyroudis,Dr Sotirios Argyroudis,4,5,True,0.341378,0.283102,0.05,0,Same college match
module_7ba0842f77db6adb,CE5640,CE5640 - Flood and Water Infrastructure Engineering,abiy-kebede,abiy-kebede,False,yurui-fan,Dr Yurui Fan,2,2,False,0.422003,0.347602,0.05,0,Same college match
module_7bd75b56fc0c32ca,ES5630,"ES5630 - Sustainability, Policy, and Governance",vassil-girginov,vassil-girginov,False,louise-mansfield,Professor Louise Mansfield,4,4,False,0.192985,0.194388,0.2,0,Same department match
module_7bd75b56fc0c32ca,ES5630,"ES5630 - Sustainability, Policy, and Governance",vassil-girginov,vassil-girginov,False,matthew-gervais,Dr Matthew Gervais,2,2,False,0.241218,0.232974,0.2,0,Same department match
module_7bd75b56fc0c32ca,ES5630,"ES5630 - Sustainability, Policy, and Governance",vassil-girginov,vassil-girginov,False,michelle-kline,Dr Michelle Kline,3,3,False,0.222319,0.217855,0.2,0,Same department match
module_7bd75b56fc0c32ca,ES5630,"ES5630 - Sustainability, Policy, and Governance",vassil-girginov,vassil-girginov,False,nelli-ferenczi,Dr Nelli Ferenczi,5,5,False,0.192971,0.194377,0.2,0,Same department match
module_7bd75b56fc0c32ca,ES5630,"ES5630 - Sustainability, Policy, and Governance",vassil-girginov,vassil-girginov,False,vassil-girginov,Professor Vassil Girginov,1,1,False,0.275129,0.260103,0.2,0,Same department match
module_7c653221056e201c,PX3628,PX3628 - Primary Source Workshop,paul-moody,paul-moody,False,monica-degen,Professor Monica Degen,4,4,False,0.127539,0.112031,0.05,0,Same college match
module_7c653221056e201c,PX3628,PX3628 - Primary Source Workshop,paul-moody,paul-moody,False,paul-moody,Dr Paul Moody,1,1,False,0.141598,0.123278,0.05,0,Same college match
module_7c653221056e201c,PX3628,PX3628 - Primary Source Workshop,paul-moody,paul-moody,False,sarita-malik,Professor Sarita Malik,3,3,False,0.128922,0.113138,0.05,0,Same college match
module_7c653221056e201c,PX3628,PX3628 - Primary Source Workshop,paul-moody,paul-moody,False,steven-wagner,Dr Steven Wagner,2,2,False,0.137735,0.120188,0.05,0,Same college match
module_7c8d42fbadc5d101,PSYCHOLOGYOFSOCIALMEDIA,Psychology of Social Media,nelli-ferenczi,charlotte-kerner,True,charlotte-kerner,Dr Charlotte Kerner,2,1,True,0.348663,0.39893,0.6,1,Shared topic evidence: social media; Same department match
module_7c8d42fbadc5d101,PSYCHOLOGYOFSOCIALMEDIA,Psychology of Social Media,nelli-ferenczi,charlotte-kerner,True,micheal-debarra,Dr Micheal De Barra,3,3,False,0.311266,0.289013,0.2,0,Same department match
module_7c8d42fbadc5d101,PSYCHOLOGYOFSOCIALMEDIA,Psychology of Social Media,nelli-ferenczi,charlotte-kerner,True,nelli-ferenczi,Dr Nelli Ferenczi,1,2,True,0.384464,0.347571,0.2,0,Same department match
module_7c8d42fbadc5d101,PSYCHOLOGYOFSOCIALMEDIA,Psychology of Social Media,nelli-ferenczi,charlotte-kerner,True,sofia-barbosaboucas,Dr Sofia Barbosa Boucas,5,5,False,0.284752,0.267802,0.2,0,Same department match
module_7c8d42fbadc5d101,PSYCHOLOGYOFSOCIALMEDIA,Psychology of Social Media,nelli-ferenczi,charlotte-kerner,True,stanley-gaines-jr,Dr Stanley Gaines,4,4,False,0.284823,0.267858,0.2,0,Same department match
module_7c8db5c92f7bc22e,SP3615,"SP3615 - Issues in Physical Activity, Health and Wellbeing in the Life Course",rebecca-hings,louise-mansfield,True,charlotte-kerner,Dr Charlotte Kerner,3,5,True,0.466653,0.493322,0.6,1,Shared topic evidence: physical activity; Same department match
module_7c8db5c92f7bc22e,SP3615,"SP3615 - Issues in Physical Activity, Health and Wellbeing in the Life Course",rebecca-hings,louise-mansfield,True,daniel-bailey,Dr Daniel Bailey,5,4,True,0.442165,0.493732,0.7,2,"Shared topic evidence: physical activity, physical activity health; Same department match"
module_7c8db5c92f7bc22e,SP3615,"SP3615 - Issues in Physical Activity, Health and Wellbeing in the Life Course",rebecca-hings,louise-mansfield,True,emily-hunt,Dr Emily Hunt,4,3,True,0.454355,0.503484,0.7,2,"Shared topic evidence: physical activity, physical activity health; Same department match"
module_7c8db5c92f7bc22e,SP3615,"SP3615 - Issues in Physical Activity, Health and Wellbeing in the Life Course",rebecca-hings,louise-mansfield,True,louise-mansfield,Professor Louise Mansfield,2,1,True,0.489538,0.53163,0.7,2,"Shared topic evidence: physical activity, physical activity health; Same department match"
module_7c8db5c92f7bc22e,SP3615,"SP3615 - Issues in Physical Activity, Health and Wellbeing in the Life Course",rebecca-hings,louise-mansfield,True,rebecca-hings,Dr Rebecca Hings,1,2,True,0.513579,0.530863,0.6,1,Shared topic evidence: physical activity; Same department match
module_7c97540fd7c9c5f7,,Computer Architecture and Interfacing,zhengwen-huang,nour-ali,True,akram-khan,Professor Akram Khan,3,2,True,0.215566,0.252453,0.4,1,Shared topic evidence: architecture; Same college match
module_7c97540fd7c9c5f7,,Computer Architecture and Interfacing,zhengwen-huang,nour-ali,True,cigdem-sengul,Dr Cigdem Sengul,5,5,False,0.199336,0.169469,0.05,0,Same college match
module_7c97540fd7c9c5f7,,Computer Architecture and Interfacing,zhengwen-huang,nour-ali,True,nour-ali,Dr Nour Ali,2,1,True,0.228278,0.292622,0.55,2,"Shared topic evidence: architecture, computer architecture; Same college match"
module_7c97540fd7c9c5f7,,Computer Architecture and Interfacing,zhengwen-huang,nour-ali,True,rumyana-neykova,Dr Rumyana Neykova,4,4,False,0.209755,0.177804,0.05,0,Same college match
module_7c97540fd7c9c5f7,,Computer Architecture and Interfacing,zhengwen-huang,nour-ali,True,zhengwen-huang,Dr Zhengwen Huang,1,3,True,0.271773,0.227418,0.05,0,Same college match
module_7ce40c9b27bdf3fd,,3D Animation,mohammed-elsouri,mohammed-elsouri,False,federico-colecchia,Dr Federico Colecchia,4,4,False,0.25874,0.246992,0.2,0,Same department match
module_7ce40c9b27bdf3fd,,3D Animation,mohammed-elsouri,mohammed-elsouri,False,harry-agius,Dr Harry Agius,5,5,False,0.247972,0.238378,0.2,0,Same department match
module_7ce40c9b27bdf3fd,,3D Animation,mohammed-elsouri,mohammed-elsouri,False,mohammed-elsouri,Dr Mohammed Elsouri,1,1,False,0.287259,0.269807,0.2,0,Same department match
module_7ce40c9b27bdf3fd,,3D Animation,mohammed-elsouri,mohammed-elsouri,False,rafiq-swash,Dr Mohammad Swash,2,2,False,0.280731,0.264585,0.2,0,Same department match
module_7ce40c9b27bdf3fd,,3D Animation,mohammed-elsouri,mohammed-elsouri,False,vanja-garaj,Professor Vanja Garaj,3,3,False,0.270146,0.256117,0.2,0,Same department match
module_7d0b5245fc4ad136,MB5605,MB5605 - Digital Transformation Strategy,lalnunpuia-samuel1,lalnunpuia-samuel1,False,ashley-braganza,Professor Ashley Braganza,2,4,True,0.429467,0.353574,0.05,0,Same college match
module_7d0b5245fc4ad136,MB5605,MB5605 - Digital Transformation Strategy,lalnunpuia-samuel1,lalnunpuia-samuel1,False,asieh-hosseinitabaghdehi,Dr Asieh Hosseini Tabaghdehi,4,3,True,0.361266,0.371013,0.41,1,Shared topic evidence: digital transformation; Same college match
module_7d0b5245fc4ad136,MB5605,MB5605 - Digital Transformation Strategy,lalnunpuia-samuel1,lalnunpuia-samuel1,False,lalnunpuia-samuel1,Dr Lalnunpuia Samuel,1,1,False,0.483413,0.46073,0.37,1,Shared topic evidence: digital transformation; Same college match
module_7d0b5245fc4ad136,MB5605,MB5605 - Digital Transformation Strategy,lalnunpuia-samuel1,lalnunpuia-samuel1,False,ozlem-ayazarda,Dr Ozlem Ayaz,5,5,False,0.357392,0.295914,0.05,0,Same college match
